MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Cond,Total Bsmt SF,Heating QC,Central Air,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Finish,Garage Area,Garage Qual,Wood Deck SF,Open Porch SF,SalePrice
20,RL,63.0,7500,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,1141.0,Ex,Y,0,1141,1.0,1,1,3,Gd,6,0,Detchd,RFn,484.0,TA,182,0,152.0
20,RL,63.0,7500,Reg,Lvl,Inside,Norm,1Fam,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1158.0,Ex,Y,0,1158,0.0,1,1,3,Gd,5,0,,,0.0,,0,50,143.5
60,RL,96.0,10628,IR1,Lvl,Corner,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,835.0,Ex,Y,941,1812,0.0,2,1,3,Gd,8,0,BuiltIn,RFn,478.0,TA,146,91,193.0
20,RL,76.0,10141,IR1,Lvl,Inside,Norm,1Fam,1Story,8,5,2004,2004,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1512.0,Ex,Y,0,1512,0.0,2,0,3,Gd,6,0,Attchd,RFn,845.0,TA,210,36,203.0
20,RL,67.0,10083,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1176.0,Ex,Y,0,1200,1.0,2,0,2,Gd,5,0,Attchd,RFn,555.0,TA,0,41,184.9
20,RL,63.0,13072,Reg,Lvl,Inside,RRAe,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1114.0,Ex,Y,0,1114,0.0,1,1,3,Gd,6,0,Detchd,Unf,576.0,TA,248,102,159.0
20,RL,63.0,13072,Reg,Lvl,Inside,RRAe,1Fam,1Story,5,5,2004,2004,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1114.0,Ex,Y,0,1114,0.0,1,1,3,Gd,6,0,,,0.0,,0,39,142.0
20,RL,60.0,12450,Reg,Lvl,Inside,RRAe,1Fam,1Story,5,5,2003,2004,Gable,VinylSd,VinylSd,TA,TA,PConc,TA,1114.0,Ex,Y,0,1114,1.0,2,0,3,Gd,6,0,Detchd,Unf,576.0,TA,0,42,153.0
20,RL,61.0,7328,Reg,Lvl,Inside,Norm,1Fam,1Story,7,5,2008,2009,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1450.0,Ex,Y,0,1450,0.0,2,0,2,Gd,6,0,Attchd,RFn,788.0,TA,0,93,224.243
60,RL,43.0,11492,IR1,Lvl,CulDSac,Norm,1Fam,2Story,7,5,1996,1997,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,913.0,Ex,Y,1209,2122,1.0,2,1,4,Gd,8,1,Attchd,RFn,559.0,TA,0,74,220.0
20,RL,88.0,10994,IR1,Lvl,Corner,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,1844.0,Ex,Y,0,1844,1.0,2,0,2,Gd,7,1,Attchd,Fin,620.0,TA,165,44,257.0
20,RL,65.0,8529,IR1,Lvl,Inside,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1454.0,Ex,Y,0,1434,0.0,2,0,3,Gd,6,1,Attchd,RFn,527.0,TA,290,39,189.0
160,RL,75.0,10762,Reg,Lvl,Corner,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,Plywood,Plywood,TA,TA,CBlock,TA,626.0,TA,Y,591,1217,0.0,1,1,3,TA,6,1,Attchd,RFn,288.0,TA,0,28,120.0
120,RL,50.0,7175,Reg,Lvl,Inside,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,Plywood,ImStucc,Gd,TA,PConc,TA,1332.0,Gd,Y,0,1332,0.0,2,0,2,Gd,5,0,Attchd,RFn,542.0,TA,0,60,145.0
60,RL,70.0,9109,Reg,Lvl,Inside,RRAe,1Fam,2Story,7,5,1994,1994,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,754.0,Ex,Y,786,1540,1.0,2,1,3,Gd,6,0,Attchd,RFn,495.0,TA,140,32,184.0
60,RL,69.22459016393442,10274,IR1,Lvl,CulDSac,Norm,1Fam,2Story,6,7,1986,1986,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,676.0,TA,Y,702,1400,0.0,2,1,3,TA,6,0,Attchd,RFn,465.0,TA,0,48,162.0
20,RL,63.0,9750,IR1,Lvl,Inside,Norm,1Fam,1Story,5,5,1962,1962,Hip,HdBoard,Plywood,TA,TA,CBlock,TA,980.0,Gd,Y,0,980,1.0,1,0,3,TA,5,0,Detchd,Unf,400.0,TA,0,28,110.0
20,RL,71.0,7064,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1977,1977,Gable,Plywood,Plywood,TA,TA,CBlock,TA,980.0,TA,Y,0,980,0.0,1,0,3,TA,6,0,Detchd,Unf,484.0,TA,192,0,135.0
20,RL,69.22459016393442,9079,IR1,Lvl,Inside,Norm,1Fam,1Story,5,5,1961,1961,Gable,Wd Sdng,Plywood,TA,TA,CBlock,TA,864.0,TA,Y,0,864,0.0,1,0,2,TA,5,0,Attchd,Unf,440.0,TA,158,0,122.0
20,RL,69.22459016393442,9316,IR1,Lvl,Inside,Norm,1Fam,1Story,5,5,1965,1965,Gable,HdBoard,Plywood,TA,TA,CBlock,TA,1024.0,Gd,Y,0,1020,0.0,2,0,3,TA,5,0,Attchd,Unf,288.0,TA,171,0,124.1
20,RL,69.22459016393442,7791,IR1,Lvl,Inside,RRAe,1Fam,1Story,5,8,1963,1995,Gable,Plywood,Plywood,Gd,Gd,CBlock,TA,912.0,Ex,Y,0,912,1.0,1,0,3,Gd,6,0,Attchd,RFn,300.0,TA,0,0,129.0
20,RL,80.0,10000,Reg,Lvl,Corner,Feedr,1Fam,1Story,5,6,1961,1983,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,864.0,Ex,Y,0,1144,1.0,1,0,3,TA,6,1,Attchd,RFn,264.0,TA,165,0,131.4
20,RL,69.22459016393442,15676,IR1,Low,Inside,Norm,1Fam,1Story,8,8,1980,1980,Gable,VinylSd,VinylSd,Gd,Gd,CBlock,Gd,2014.0,Gd,Y,0,2014,1.0,2,0,2,Gd,6,2,Attchd,RFn,864.0,TA,462,0,275.0
160,FV,32.0,2880,Reg,Lvl,Inside,Norm,Twnhs,2Story,7,5,2004,2005,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,1376.0,Ex,Y,1629,3005,0.0,2,1,3,Gd,9,1,BuiltIn,Fin,704.0,TA,0,177,280.75
160,FV,40.0,3951,Reg,Lvl,Corner,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,612.0,Ex,Y,612,1224,0.0,2,1,2,Gd,4,0,Detchd,RFn,528.0,TA,0,234,164.5
160,FV,30.0,3000,Reg,Lvl,Inside,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,612.0,Ex,Y,612,1224,0.0,2,1,2,Gd,4,0,Detchd,RFn,528.0,TA,0,234,173.733
120,FV,69.22459016393442,3830,IR1,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1726.0,Ex,Y,0,1726,0.0,2,1,2,Gd,6,1,Attchd,Fin,561.0,TA,0,254,222.0
120,FV,69.22459016393442,4217,IR1,Lvl,Inside,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,1145.0,Ex,Y,0,1256,1.0,1,1,1,Gd,5,1,Attchd,Fin,641.0,TA,0,169,195.0
160,FV,34.0,3230,Reg,Lvl,Inside,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,729.0,Gd,Y,729,1471,0.0,2,1,3,TA,6,0,Detchd,Unf,440.0,TA,0,24,172.5
160,FV,34.0,2998,Reg,Lvl,Inside,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,756.0,Ex,Y,756,1512,1.0,2,1,2,Gd,4,0,Detchd,Unf,440.0,TA,0,32,180.0
160,FV,35.0,3768,Reg,Lvl,FR2,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,MetalSd,Gd,TA,PConc,TA,691.0,Ex,Y,739,1452,1.0,2,1,3,Gd,6,0,Detchd,Unf,506.0,TA,0,34,156.0
160,FV,24.0,2645,Reg,Lvl,Inside,Norm,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,Gd,TA,PConc,TA,970.0,Ex,Y,756,1739,1.0,2,1,3,Gd,7,0,Attchd,Fin,480.0,TA,115,0,172.5
20,RL,69.22459016393442,14694,IR1,Lvl,Inside,Norm,1Fam,1Story,8,9,1977,2008,Gable,MetalSd,MetalSd,Ex,Ex,CBlock,Gd,1694.0,Ex,Y,0,1694,1.0,2,0,2,Ex,5,1,Attchd,Fin,642.0,TA,501,120,318.75
120,RL,61.0,3782,IR1,Lvl,CulDSac,Norm,TwnhsE,1Story,8,5,1981,1981,Gable,Wd Sdng,Plywood,Gd,TA,CBlock,TA,1226.0,TA,Y,0,1226,1.0,1,0,1,Gd,4,2,Attchd,Fin,484.0,TA,133,78,211.5
80,RL,80.0,9600,Reg,Low,FR2,Feedr,1Fam,SLvl,8,5,1976,1976,Gable,Plywood,Plywood,Gd,Gd,CBlock,TA,392.0,Ex,Y,1012,2499,0.0,2,1,4,TA,5,1,Attchd,Unf,527.0,TA,0,64,180.5
20,RL,69.22459016393442,9991,IR1,Lvl,Corner,Feedr,1Fam,1Story,4,4,1976,1993,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1281.0,Ex,Y,0,1620,1.0,2,0,3,TA,8,1,Attchd,Unf,490.0,TA,120,78,150.0
60,RL,78.0,11700,Reg,Lvl,Inside,RRAn,1Fam,2Story,6,6,1968,1968,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,727.0,Ex,Y,727,1556,0.0,1,1,4,TA,8,0,Attchd,Unf,441.0,TA,0,0,154.0
20,RL,69.22459016393442,11717,IR1,Lvl,Inside,PosA,1Fam,1Story,6,6,1970,1970,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1442.0,TA,Y,0,1442,0.0,2,0,2,TA,6,1,Attchd,RFn,615.0,TA,371,0,185.0
20,RL,69.22459016393442,9156,IR1,Lvl,Inside,PosN,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,BrkFace,TA,TA,CBlock,TA,1489.0,Gd,Y,0,1489,0.0,2,0,3,Gd,7,1,Attchd,RFn,462.0,TA,0,0,185.75
60,RL,69.22459016393442,12732,IR1,Lvl,CulDSac,PosN,1Fam,2Story,7,6,1974,1974,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,752.0,TA,Y,782,2067,0.0,2,1,3,Gd,7,2,Attchd,RFn,784.0,TA,297,40,206.0
80,RL,69.22459016393442,17871,IR1,Lvl,CulDSac,Norm,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1680.0,Fa,Y,0,1724,1.0,1,1,3,TA,7,1,Attchd,RFn,480.0,TA,0,0,197.9
20,RL,75.0,9000,Reg,Lvl,Inside,Feedr,1Fam,1Story,6,5,1969,1969,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,1216.0,TA,Y,0,1216,1.0,1,0,3,TA,5,0,Attchd,Unf,336.0,TA,0,0,113.0
20,RL,78.0,10140,Reg,Lvl,Inside,RRAn,1Fam,1Story,7,5,1998,1999,Hip,VinylSd,VinylSd,Gd,TA,PConc,TA,1650.0,Ex,Y,0,1680,1.0,2,0,3,Gd,7,1,Attchd,Fin,583.0,TA,78,73,213.25
60,RL,70.0,8400,Reg,Lvl,Inside,Norm,1Fam,2Story,8,6,2001,2001,Gable,VinylSd,VinylSd,Gd,TA,PConc,TA,810.0,Ex,Y,855,1665,1.0,2,1,3,Gd,6,0,Attchd,Fin,528.0,TA,0,45,227.0
20,RL,80.0,9600,Reg,Lvl,Inside,Norm,1Fam,1Story,5,5,1967,1967,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1568.0,TA,Y,0,1568,0.0,1,1,3,TA,7,0,Attchd,Unf,440.0,TA,160,40,143.0
20,RL,60.0,7436,Reg,Lvl,Inside,Norm,1Fam,1Story,4,7,1960,1960,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,894.0,Gd,Y,0,894,1.0,1,0,2,TA,5,1,Detchd,Unf,396.0,TA,0,0,141.5
20,RL,65.0,8125,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1959,1959,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,864.0,Ex,Y,0,864,0.0,1,0,3,TA,5,0,Detchd,Unf,308.0,TA,0,0,118.0
20,RL,70.0,9100,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1959,1959,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,864.0,Ex,Y,0,864,0.0,1,0,2,TA,5,0,Detchd,Unf,300.0,Ex,0,0,127.5
20,RL,69.22459016393442,13495,IR1,Lvl,Corner,Norm,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,TA,Gd,CBlock,TA,1048.0,Fa,Y,0,1728,1.0,2,0,3,TA,7,1,Detchd,Unf,576.0,TA,0,99,177.625
20,RL,69.22459016393442,11000,IR1,Lvl,CulDSac,Norm,1Fam,1Story,5,6,1966,1966,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1154.0,Ex,Y,0,1154,0.0,1,1,3,TA,6,1,Attchd,RFn,480.0,TA,0,58,154.0
80,RL,69.22459016393442,12095,IR1,Lvl,Corner,Norm,1Fam,SLvl,6,6,1964,1964,Gable,MetalSd,HdBoard,TA,Gd,CBlock,TA,1127.0,TA,Y,0,1445,0.0,1,1,3,TA,7,1,Attchd,RFn,645.0,TA,180,0,158.0
20,RL,80.0,9600,Reg,Lvl,Corner,Norm,1Fam,1Story,5,6,1959,1959,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,1041.0,Ex,Y,0,1041,1.0,1,0,3,TA,6,0,Attchd,RFn,270.0,TA,224,88,124.5
80,RL,85.0,11475,Reg,Lvl,Corner,Norm,1Fam,SLvl,6,6,1961,1961,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1208.0,Ex,Y,0,1576,1.0,1,0,4,Gd,7,1,BuiltIn,Fin,368.0,TA,85,0,174.5
20,RL,68.0,9768,Reg,Lvl,Inside,Norm,1Fam,1Story,5,5,1955,1955,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,960.0,Gd,Y,0,960,1.0,1,0,2,TA,5,0,Attchd,RFn,330.0,TA,0,70,122.0
30,RL,50.0,5330,Reg,HLS,Inside,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,Fa,TA,CBlock,TA,420.0,Gd,Y,0,708,0.0,1,0,2,Fa,5,0,,,0.0,,164,0,82.5
20,RL,128.0,12160,Reg,Lvl,Inside,Feedr,1Fam,1Story,6,4,1953,1953,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1505.0,Ex,Y,0,1505,1.0,1,0,2,TA,6,1,Attchd,RFn,505.0,TA,0,0,149.5
20,RL,80.0,9600,Reg,Lvl,Inside,Norm,1Fam,1Story,6,5,1953,1953,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1416.0,TA,Y,0,1644,1.0,1,0,3,TA,7,2,Attchd,Fin,418.0,TA,110,0,167.0
20,RL,80.0,9600,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,1050.0,Gd,Y,0,1050,0.0,1,0,2,TA,5,0,Attchd,Unf,338.0,TA,0,0,128.9
50,RL,80.0,9600,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,856.0,Ex,Y,556,1668,0.0,1,1,3,TA,6,0,Attchd,Unf,271.0,TA,0,0,140.0
50,RL,69.22459016393442,12513,IR1,Lvl,FR2,Feedr,1Fam,1.5Fin,4,4,1920,2007,Gable,VinylSd,VinylSd,TA,Gd,BrkTil,Fa,715.0,Gd,Y,457,1738,0.0,2,0,4,TA,7,1,Attchd,Unf,368.0,TA,55,0,104.9
20,RL,73.0,8760,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1956,1956,Gable,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,1169.0,TA,Y,0,1144,1.0,1,0,3,TA,6,0,Attchd,RFn,286.0,TA,257,0,150.0
20,RL,66.0,9240,IR1,Lvl,Inside,Norm,1Fam,1Story,6,8,1959,1998,Hip,MetalSd,MetalSd,Gd,TA,CBlock,TA,988.0,TA,Y,0,988,1.0,2,0,3,Gd,6,0,Attchd,Unf,297.0,TA,156,0,149.5
20,RL,80.0,9600,Reg,Lvl,Inside,Feedr,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1240.0,Gd,Y,0,1632,1.0,2,0,3,TA,6,1,Attchd,RFn,338.0,TA,289,0,139.0
20,RL,53.0,8128,IR1,Lvl,CulDSac,Norm,1Fam,1Story,6,7,1954,1954,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,1062.0,Gd,Y,0,1062,1.0,1,0,3,TA,6,0,Attchd,Unf,297.0,TA,0,0,131.0
20,RL,79.0,10634,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1953,1953,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,608.0,TA,Y,0,1319,1.0,1,0,3,TA,5,0,Attchd,Unf,270.0,TA,66,0,123.0
20,RL,60.0,10434,Reg,Lvl,Inside,Norm,1Fam,1Story,4,5,1955,1955,Gable,Plywood,Plywood,TA,TA,CBlock,TA,1005.0,TA,Y,0,1005,0.0,1,0,2,Fa,5,1,Detchd,Unf,672.0,Fa,0,0,115.0
30,RL,80.0,8480,Reg,Lvl,Corner,Norm,1Fam,1Story,5,6,1945,1950,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,793.0,TA,Y,0,793,1.0,1,0,2,Fa,4,0,Detchd,Unf,240.0,TA,0,0,113.0
20,RL,60.0,7626,Reg,Lvl,Inside,Norm,1Fam,1Story,5,8,1952,2005,Hip,Wd Sdng,Wd Sdng,Gd,TA,CBlock,TA,1031.0,Gd,Y,0,1031,1.0,1,0,2,Gd,5,0,Attchd,Unf,230.0,TA,0,0,145.5
20,RL,60.0,9600,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1950,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1200.0,TA,Y,0,1200,0.0,1,0,3,TA,6,0,Attchd,Fin,246.0,TA,126,0,129.9
20,RL,50.0,8000,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1948,2002,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,972.0,Ex,Y,0,972,1.0,1,0,2,TA,5,1,Detchd,Unf,240.0,TA,0,0,132.0
20,RL,53.0,5470,Reg,Lvl,Inside,Norm,1Fam,1Story,3,5,1958,1958,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,792.0,Gd,Y,0,792,0.0,1,0,2,TA,4,0,Attchd,Unf,366.0,Fa,0,90,99.9
30,RL,90.0,5400,Reg,Lvl,Inside,Artery,1Fam,1Story,2,5,1940,1950,Gable,Stucco,Stucco,Fa,TA,PConc,TA,416.0,Gd,N,0,599,1.0,1,0,2,Gd,4,0,,,0.0,,0,81,59.0
30,RL,60.0,10800,Reg,Lvl,Inside,Norm,1Fam,1Story,5,7,1920,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,720.0,TA,N,0,846,0.0,1,0,2,Gd,4,0,Detchd,Fin,576.0,TA,0,0,106.0
30,RL,60.0,10800,Reg,Lvl,Corner,Norm,1Fam,1Story,3,5,1890,1998,Gable,VinylSd,VinylSd,TA,TA,BrkTil,TA,630.0,TA,Y,0,725,0.0,1,1,1,TA,4,0,Detchd,Unf,320.0,TA,0,30,78.5
20,RL,90.0,10454,IR1,Lvl,Corner,Norm,1Fam,1Story,6,6,1957,1957,Hip,Plywood,Plywood,TA,TA,CBlock,TA,1105.0,Gd,Y,0,1105,0.0,1,0,3,TA,5,0,Detchd,Unf,308.0,TA,0,0,135.0
20,RL,64.0,8712,IR1,Lvl,Inside,Norm,1Fam,1Story,5,7,1957,2000,Hip,MetalSd,MetalSd,TA,Gd,CBlock,TA,992.0,TA,Y,0,1306,1.0,1,0,2,TA,5,0,Detchd,Unf,756.0,TA,0,0,153.0
20,RL,69.22459016393442,17600,IR1,Lvl,Inside,Norm,1Fam,1Story,6,5,1960,1960,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,1478.0,Ex,Y,0,1478,1.0,2,0,3,TA,6,2,Attchd,Unf,498.0,TA,0,40,157.5
20,RL,71.0,7350,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1958,1958,Hip,BrkFace,BrkFace,TA,TA,CBlock,TA,1041.0,Gd,Y,0,1041,0.0,1,0,3,TA,6,0,Attchd,RFn,294.0,TA,0,0,128.0
20,RL,70.0,7560,Reg,Lvl,Inside,Norm,1Fam,1Story,5,6,1958,1965,Hip,BrkFace,Plywood,TA,TA,CBlock,TA,1029.0,TA,Y,0,1339,0.0,1,0,3,TA,6,0,Attchd,Unf,294.0,TA,0,0,139.0
20,RL,60.0,7200,Reg,Lvl,Corner,Norm,1Fam,1Story,5,7,1952,1952,Gable,MetalSd,MetalSd,TA,Gd,CBlock,Gd,732.0,TA,Y,0,732,1.0,1,0,2,TA,4,0,Detchd,Unf,240.0,TA,0,68,118.9
80,RL,80.0,8000,Reg,Lvl,Inside,Norm,1Fam,SLvl,5,5,1959,1959,Gable,BrkFace,Plywood,TA,TA,CBlock,TA,528.0,TA,Y,0,1183,1.0,1,0,3,TA,6,0,Attchd,RFn,288.0,TA,0,0,138.0
20,RL,70.0,7931,Reg,Lvl,Inside,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,Plywood,TA,TA,CBlock,TA,1148.0,TA,Y,0,1148,1.0,1,0,3,TA,6,0,Attchd,Unf,672.0,TA,0,0,132.5
50,RL,60.0,10800,Reg,Lvl,Inside,Artery,1Fam,1.5Fin,4,7,1949,1996,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,832.0,TA,Y,629,1461,0.0,2,0,4,TA,6,0,Detchd,Unf,384.0,TA,0,204,133.5
60,RL,76.0,7570,Reg,Lvl,Corner,Norm,1Fam,2Story,6,5,1964,1964,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,780.0,TA,Y,813,1806,0.0,1,1,4,TA,8,0,Attchd,Unf,483.0,TA,0,55,144.75
90,RL,75.0,8604,IR1,Lvl,Inside,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,Plywood,Plywood,TA,Gd,CBlock,TA,941.0,Gd,Y,0,941,1.0,1,0,2,Gd,4,0,Attchd,Unf,564.0,TA,0,40,145.0
20,RL,80.0,7936,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1963,1963,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,1045.0,TA,Y,0,1045,1.0,1,0,3,TA,6,1,Attchd,RFn,264.0,TA,0,0,127.0
20,RL,60.0,6600,Reg,Lvl,Inside,PosN,1Fam,1Story,5,5,1962,1962,Hip,MetalSd,MetalSd,TA,TA,CBlock,TA,894.0,Gd,N,0,894,0.0,1,0,2,TA,5,0,Detchd,Unf,308.0,TA,0,0,109.5
50,RM,52.0,5720,Reg,Lvl,Inside,Artery,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,676.0,Ex,Y,455,1131,0.0,1,1,3,TA,5,0,Detchd,Unf,200.0,TA,26,0,66.5
50,RM,90.0,15660,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,240.0,TA,Y,496,1306,0.0,1,1,3,Gd,6,0,Detchd,Unf,472.0,Fa,0,0,130.0
50,RM,50.0,6000,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,Wd Sdng,Wd Sdng,TA,Ex,CBlock,TA,768.0,TA,Y,560,1328,0.0,1,1,3,TA,6,0,Detchd,Unf,308.0,TA,0,12,129.5
50,RM,50.0,5925,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,VinylSd,VinylSd,TA,TA,BrkTil,TA,600.0,Fa,N,368,968,0.0,1,0,2,TA,6,0,,,0.0,,0,0,37.9
50,RM,50.0,3500,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,AsbShng,AsbShng,TA,TA,CBlock,TA,720.0,TA,Y,564,1284,0.0,1,1,2,TA,5,0,Detchd,Unf,240.0,TA,0,35,110.0
70,RM,70.0,8400,Reg,Lvl,Corner,Artery,1Fam,2Story,6,7,1900,1950,Gable,Stucco,BrkFace,TA,TA,BrkTil,Gd,917.0,Gd,Y,917,2007,0.0,2,0,3,Ex,8,0,Detchd,Unf,357.0,TA,0,235,160.0
70,RM,60.0,3600,Reg,Lvl,Inside,Norm,1Fam,2Story,6,7,1917,2007,Gable,Stucco,Stucco,TA,TA,BrkTil,TA,624.0,Ex,Y,624,1288,1.0,1,0,3,Ex,5,1,Attchd,Unf,280.0,TA,0,103,119.0
70,RM,121.0,17671,Reg,Lvl,Corner,Artery,1Fam,2Story,8,9,1882,1986,Gable,Wd Sdng,Wd Sdng,Gd,Gd,BrkTil,TA,916.0,Gd,Y,826,1742,0.0,1,1,4,Gd,8,1,Attchd,Unf,424.0,TA,0,169,168.0
30,C (all),69.22459016393442,3300,Reg,Lvl,Inside,Norm,1Fam,1Story,4,3,1910,1950,Gable,Stucco,Stucco,TA,TA,BrkTil,TA,624.0,Ex,Y,0,816,0.0,1,0,2,TA,5,1,,,0.0,,0,33,58.5
30,RL,69.22459016393442,6615,Reg,Lvl,Inside,Norm,1Fam,1Story,6,6,1923,1950,Gable,MetalSd,MetalSd,TA,TA,BrkTil,TA,1022.0,TA,N,0,1432,0.0,1,0,3,Gd,6,1,BuiltIn,Unf,216.0,Fa,266,61,149.0
70,RL,50.0,4960,Reg,Lvl,Inside,RRAn,1Fam,1.5Fin,5,7,1930,1982,Gable,WdShing,Wd Shng,TA,TA,CBlock,TA,297.0,Ex,Y,653,1654,0.0,2,0,3,TA,7,1,Detchd,Unf,336.0,TA,244,60,137.0
50,RM,50.0,6000,Reg,Lvl,Inside,Norm,1Fam,1.5Fin,4,6,1936,1950,Gable,MetalSd,MetalSd,TA,TA,BrkTil,TA,672.0,TA,Y,567,1324,0.0,1,0,3,TA,6,0,Detchd,Unf,240.0,TA,0,0,128.0
